qujnmocujtlauj¶ aia	qujnmocujtlaujaia
tequa¶ nj	tequanj
oco¶ tochtli	ocotochtli
injn nechichioaia	in·jnnechichioaia
A¶ poconal nacochtli	Apoconalnacochtli
teujlonacoch¶ tli	teujlonacochtli
itznacoch¶ tli	itznacochtli
momama¶ ujzmati	momamaujzmati
maujz¶ tic	maujztic
mo¶ iolitlacoanj	moiolitlacoanj
qujchioaz¶ que	qujchioazque
injn neiehecoliz	in·jnneiehecoliz
injn tlatocaio	in·jntlatocaio
inte qujuh	intequjuh
caquez¶ quitoton	ca·quezquitoton
inimac¶ pa	in·imacpa
inixpanpa	in·ixpanpa
in¶ in	inin
inoquiz qujntin	in·oquizqujntin
invitz¶ tlanpa	in·vitztlanpa
ini¶ matitlanpa	in·imatitlanpa
inie	in·ie
inoqujnmjcti	in·oqujnmjcti
inoyiel¶ lelquiz	in·oyiellelquiz
injntlatquj	in·jntlatquj
injnne¶ chichioal	in·jnnechichioal
inanecuiotl	in·anecuiotl
qujmotlatqui¶ ti	qujmotlatquiti
cavmpa	ca·vmpa
qujti¶ tlanja	qujtitlanja
injcoac	in·jcoac
ovm¶ poliuh	ovmpoliuh
injpan	in·jpan
inj tecutlato cahoan	in·jtecutlatocahoan
qujn¶ macaia	qujnmacaia
tlama¶ tli	tlamatli
tlaca tlatolli	tlacatlatolli
tec¶ calli	teccalli
iciuh¶ ca	iciuhca
in tlaitla	intla·itla
ie¶ hoanti	iehoanti
injntoca¶	in·jntoca
in¶ tlaaca	intla·aca
quj¶ mecanja	qujmecanja
inj temjcticaoan	in·jtemjcticaoan
ixto coaia	ixtocoaia
ioal¶ tica	ioaltica
injpa¶ pa	in·jpapa
ia uiotl	iauiotl
in tlaano	intla·ano
tetla¶ nenque	tetlanenque
in¶ ca nenonotzalo	inca·nenonotzalo
caacame	ca·acame
intetlanen¶ que	in·tetlanenque
injiaohoan	in·jiaohoan
in canenonotzaloaia	inca·nenonotzaloaia
injn pilhoan	in·jnpilhoan
in tlamacho	intla·macho
mellelqujxtia¶ ia	mellelqujxtiaia
jq¶ tiamjctia	jqtiamjctia
tla¶ cotli	tlacotli
ieix motolinja	ie·ix·motolinja
con tlalia	contlalia
quj¶ quemj	qujquemj
in tlao¶ quj tlanque	intla·oqujtlanque
njmante¶ patla	njman·tepatla
oquj¶ tlanjlique	oqujtlanjlique
ma¶ ceoalti	maceoalti
qujn maca	qujnmaca
motoli¶ njanj	motolinjanj
quj¶ tlapaloz	qujtlapaloz
cannoiuh¶	can·no·iuh
injuj¶ pil	in·jujpil
qujnpepe¶ naia	qujnpepenaia
tlato catizque	tlatocatizque
ope¶ penaloque	opepenaloque
vitzilo¶ puchtli	vitzilopuchtli
aco¶ pa	acopa
tla¶ pepenalti	tlapepenalti
vitzi¶ lopuchtli	vitzilopuchtli	
vi¶ tzilopuchtli	vitzilopuchtli	
qujnuj caia	qujnujcaia
injn¶ chan	in·jnchan
occequjntin	oc·cequjntin
na¶ ujlhujtl	naujlhujtl
oon¶ mocauh	oonmocauh
te cutlatoque	tecutlatoque
qujnj coac¶	qujnjcoac
injn chan	in·jnchan
quj pepena	qujpepena
motlato¶ capacaz	motlatocapacaz
qujn naoatia	qujnnaoatia
injxqujch¶ tin	in·jxqujchtin
quj tetlauhtiz	qujtetlauhtiz
quj temacaz	qujtemacaz
mj toa	mjtoa
quj chioaia	qujchioaia
teco¶ anotzaliztli	tecoanotzaliztli
mocenca¶ oaia	mocencaoaia
tlamanj¶ me	tlamanjme
mjiectlama¶ tli	mjiec·tlamatli
qujtlauh¶ tia	qujtlauhtia
tlaco tilmatli	tlacotilmatli
max¶ tlatl	maxtlatl
tlalpi¶ lonj	tlalpilonj
tlacama¶ chozque	tlacamachozque
qujmo cujtlaujaia	qujmocujtlaujaia
Non¶ qua	Nonqua
quj namaca	qujnamaca
xiuh tototl	xiuhtototl
tlauh quechol	tlauhquechol
inj tech	in·jtech
tlaujz¶ tli	tlaujztli
Non qua	Nonqua
mj¶ chioauhtli	mjchioauhtli
Nex¶ oauhtli	Nexoauhtli
vexo¶ lotl	vexolotl
ma¶ catl	macatl
pi¶ pixcan	pipixcan
Necutetza¶ oac	Necutetzaoac
a¶ tzitzioacaiotl	atzitzioacaiotl
tex¶ iochilli	texiochilli
injzqujtla¶ mantli	in·jzqujtlamantli
xochi qualli	xochiqualli
tianqujz¶ pan	tianqujzpan
quj¶ mocujtlauja	qujmocujtlauja
injn tequjuh	in·jntequjuh
in tequjuh	intequjuh
quj¶ tlatlauhtia	qujtlatlauhtia
qujn tlatlauhtia	qujntlatlauhtia
ienoiuhquj	ie·no·iuhquj
qujmocuj¶ tlaujtiuj	qujmocujtlaujtiuj
maca¶ na	ma·cana
qujmach¶ tia	qujmachtia
mochimaltope¶ oa	mochimaltopeoa
tla¶ malo	tlamalo
contlachi¶ eltia	contlachieltia
necujtla¶ ujlo	necujtlaujlo
camjiec	ca·mjiec
injtiacauh¶	in·jtiacauh
ietlamalo	ie·tlamalo
te¶ qujpan	tequjpan
qujo alnonotz¶ tiuetzi	qujoalnonotztiuetzi
oaci¶ co	oacico
hi¶ ciuhca	hiciuhca
mote¶ cucuma	motecucuma
o¶ anqujciauhque	oanqujciauhque
oanqujhijouj¶ que	oanqujhijoujque
ximotlali¶ can	ximotlalican
maocnjcchia	ma·oc·njcchia
quj moncaltzaqua	qujmoncaltzaqua
oqujca¶ qujtique	oqujcaqujtique
qujntla¶ tlatia	qujntlatlatia
qujn popoloa	qujnpopoloa
injneltica	in·jneltica
quj ca quja	qujcaquja
ontlama¶ que	ontlamaque
qujnqujx ti¶ aia	qujnqujxtiaia
te¶ qujpan	tequjpan
quj motehoan	qujmotehoan
mo¶ tlatlauhtia	motlatlauhtia
qujn caltzaquaia	qujncaltzaquaia
quj¶ pachozque	qujpachozque
in tlamjqujz	intla·mjqujz
ontla¶ lilo	ontlalilo
tecu¶ tlatoa	tecutlatoa
quj tzo¶ tecticate	qujtzotecticate
tlacochcal¶ catl	tlacochcalcatl
iuh qujma	iuhqujma
tla¶ mamatlatl	tlamamatlatl
injxquj¶ ch ica	in·jxqujchica
ia¶ cachto	iacachto
ocmoquateconoa	oc·moquateconoa
cuexpal¶ chicacpul	cuexpalchicacpul
tla¶ ma	tlama
intlatepal	intla·tepal
oteecaio¶ ti	oteecaioti
otemacujl caioti	otemacujlcaioti
otechi¶ quacen caioti	otechiquacencaioti
necuex¶ pallacalo	necuexpallacalo
qujmo¶ xexelhuja	qujmoxexelhuja
in mal	inmal
qui eui	quieui
toma iauh ca¶ pa	tomaiauhcapa
qui cui	quicui
toma¶ iauhcampa	tomaiauhcampa
ta cul	tacul
tenauhca¶ iotia	tenauhcaiotia
ini¶ cul	in·icul
a¶ quin	aquin
qui¶ tocaiotia	quitocaiotia
i¶ niuh	in·iuh
quin¶ icoac	quinicoac
in tlatepal	intla·tepal
mo¶ potonia	mopotonia
mocues pal¶ laca	mocuespallaca
moxi¶ ma	moxima
moqua ia oalxima	moquaiaoalxima
ini¶ coa nepantla	in·icoanepantla
mistla palhoatzal¶ huia	mistlapalhoatzalhuia
ini xaiac	in·ixaiac
qui tecozauhuia	quitecozauhuia
ini¶ calpiscahoan	in·icalpiscahoan
ini canaoacan	in·icanaoacan
inis pan	in·ispan
motecu¶ coma	motecucoma
noiuh quj¶	no·iuhquj
ini ne tlauhtil	in·inetlauhtil
ino mito	in·omito
noiuhqui	no·iuhqui
ini netlauhtil¶	in·inetlauhtil
quitiach¶ cauhtecaia	quitiachcauhtecaia
intelpochiiaqui	in·telpochiiaqui
quicala¶ quiaia	quicalaquiaia
in uehican	inuehican
tel pochcali	telpochcali
tlacaz caltia	tlacazcaltia
qui¶ mizcaltia	quimizcaltia
tel popochti	telpopochti
cuicoiano¶ oaia	cuicoianooaia
inisquich¶ ica	in·isquichica
A quj que	Aqujque
mjc ca	mjcca
ieno¶	ie·no
quj chiuh	qujchiuh
oquich¶ tli	oquichtli
ico neuh	iconeuh
I oan	Ioan
quj¶ peuh	qujpeuh
ic¶ patepec	icpatepec
cuezcoma ixtlaoacan	cuezcomaixtlaoacan
teco ma ixtlaoaca	tecomaixtlaoaca
ca ca¶ tepec	cacatepec
iollo xone¶ cuillan	iolloxonecuillan
iztectlalo can	iztec·tlalocan
chi chioaltatacalan	chichioaltatacalan
chi cuexiujtl	chicuexiujtl
io¶ altica	ioaltica
toma¶ oac	tomaoac
iuh qujn	iuhqujn
tlemjia¶ oatl	tlemjiaoatl
tona¶ tiuh	tonatiuh
iqui caiampa	iquicaiampa
oalmo quetza¶ ia	oalmoquetzaia
tona¶ tiuh	tonatiuh
nauh xiujtl	nauhxiujtl
mot¶ taia	mottaia
Españo¶ les	Españoles
ian¶ cuje	iancuje
equj njen¶ tos	e·qujnjentos
icenca	i·cenca
mj coac	mjcoac
in maic¶ onecocoloc	inm·aic·onecocoloc
mo¶ chitlacatl	mochi·tlacatl
quj tlacalhuj	qujtlacalhuj
inj xa¶ iac	in·jxaiac
quj quiztic	qujquiztic
chachaquach¶ tic	chachaquachtic
moto caia¶	motocaia
mj mjc que	mjmjcque
quj¶ montlacaia	qujmontlacaia
no¶ ujan	noujan
hijax¶ que	hijaxque
mo¶ chiuh	mochiuh
teia cacpa¶	teiacacpa
nouj¶ ian	noujian
apiz mj coac	apizmjcoac
poliuh¶ que	poliuhque
xo¶ chipilteca	xochipilteca
o¶ motlatocatlali	omotlatocatlali
tlatoca¶ iotl	tlatocaiotl
compeuh¶ que	compeuhque
me¶ xico	mexico
qujui catinen	qujuicatinen
quauhte¶ mallan	quauhtemallan
quj qua	qujqua
pil¶ tzintli	piltzintli
az¶ caputzalco	azcaputzalco
qua quauhti	quaquauhti
quauh cal¶ co	quauhcalco
tla¶ tilulco	tlatilulco
quauh¶ calco	quauhcalco
oon¶ tetl	oontetl
quj tlazque	qujtlazque
icecen¶ tetl	icecentetl
icioacoatl	i·cioacoatl
nomanca	no·manca
ve¶ xotzinco	vexotzinco
ne¶ caoalcoiotzin	necaoalcoiotzin
necaoal¶ pilli	necaoalpilli
tlato catque	tlatocatque
tza¶ cuticatca	tzacuticatca
iau¶ iutl	iauiutl
ilhuj catitech	ilhujcatitech
iuh¶ quj	iuhquj
tlemj¶ iaoatl	tlemjiaoatl
xiuh tonalli	xiuhtonalli
xiuhto¶ nalli	xiuhtonalli
nauh xiujtl¶	nauhxiujtl
intlen	in·tlen
oal¶ mo quequetzaia	oalmoquequetzaia
oalmoque¶ quetzaia	oalmoquequetzaia
injmacujlixtin	in·jmacujlixtin
quj¶ piaia	qujpiaia
inj tlatocaio	in·jtlatocaio
tequj¶ tia	tequjtia
injtlatocaio	in·jtlatocaio
vm¶ poal xiujtl	vmpoalxiujtl
mote cutla¶ li	motecutlali
mo cem¶ poa	mocempoa
centzon xiujtl	centzonxiujtl
tle cue callotl	tlecuecallotl
tlaujz calli¶	tlaujzcalli
iuh¶ qujnilhujcatl	iuhqujn·ilhujcatl
quj coticac	qujcoticac
tzimpa¶ tlaoac	tzimpatlaoac
inepan¶ tla	inepantla
injlhuj catl	in·jlhujcatl
aci¶ ticac	aciticac
ilhuj catl	ilhujcatl
ilhuj ca iollo titech¶	ilhujcaiollotitech
aci ticac	aciticac
tlap¶ copa	tlapcopa
tlathujlia¶ ia	tlathujliaia
qujtleca¶ uj	qujtlecauj
inj cal	in·jcal
dia¶ blo	diablo
ito caio çan	itocaioçan
tle¶ mj iaoatl	tlemjiaoatl
intlenenepilli	in·tlenenepilli
tlecue¶ callutl	tlecuecallutl
inixqujch	in·ixqujch
iehecatl	i·ehecatl
quj poconalti	qujpoconalti
xixite¶ mumoloca	xixitemumoloca
ma¶ coquetz	macoquetz
chiquacen tlamantli	chiquacentlamantli
cho¶ catiuh	chocatiuh
tza¶ tzi	tzatzi
quj totinemj	qujtotinemj
ieic	ie·ic
quen manja	quenmanja
quj¶ toa	qujtoa
na¶ mech nouj qujliz	namechnoujqujliz
quj motetzauj¶	qujmotetzauj
quj mjttac	qujmjttac
on¶ tlachix	ontlachix
injc pac	in·jcpac
quj¶ ttac	qujttac
mo¶ quequetztitiujtze	moquequetztitiujtze
qujn ma¶ ma	qujnmama
qujn¶ notz	qujnnotz
tlamatinj¶ me	tlamatinjme
quj mj lhuj	qujmjlhuj
inj coppa	injc·oppa
maacame	ma·acame
chi cuetetl	chicuetetl
mjiec¶ pa	mjiecpa
tlacane¶ tzolti	tlacanetzolti
cace	ca·ce
injn¶ tlac	in·jntlac
quj monuj caia	qujmonujcaia
quj mj ttaia	qujmjttaia
po¶ liujia	poliujia
I njpan	In·jpan
quj caco	qujcaco
iau qujzque	iauqujzque
quj ma	qujma
motecucu¶ ma	motecucuma
tlaihoa iaque	tlaihoaiaque
inj¶ titlanhoan	in·jtitlanhoan
quj¶ iaunamj quj to	qujiaunamjqujto
imo¶ tonhoan	imotonhoan
oqujmjcal¶ que	oqujmjcalque
tlax callan	tlaxcallan
mjc que¶	mjcque
imoton hoan	imotonhoan
qujn¶ mjctique	qujnmjctique
qujn ma cato	qujnmacato
qujn huj caque	qujnhujcaque
qujnpacca tlapaloto	qujnpaccatlapaloto
in¶ chan	inchan
quj nonotz¶ que	qujnonotzque
inj tlatol	in·jtlatol
inj ta¶	in·jta
mote cucuma	motecucuma
quj macaque	qujmacaque
injntetlapaloaia	in·jntetlapaloaia
inj¶ quezqujlhujioc	in·jquezqujlhujioc
inj¶ coac	in·jcoac
aten¶ co	atenco
occentlamantin	oc·centlamantin
oqujn¶ na mj qujto	oqujnnamjqujto
quj cauhtia	qujcauhtia
inj¶tlan	in·jtlan
mjie qujntin	mjiequjntin
qujn mjc¶ tique	qujnmjctique
inqujlhujqujx¶ tiliaia	in·qujlhujqujxtiliaia
tla¶ toque	tlatoque
chicu nauj	chicunauj
tenjx¶ io	tenjxio
te¶ malacaio	temalacaio
itzcoa¶ io	itzcoaio
vmetochte¶ comaio	vmetochtecomaio
papalo¶ io	papaloio
xaoalquauh¶ io	xaoalquauhio
ocelotentla¶ palli	ocelotentlapalli
tlacoch¶ quauhtli	tlacochquauhtli
quetzalich¶ tilmatli	quetzalichtilmatli
ocelo·cujtlapillo	ocelocujtlapillo
quetza¶ lichpetztli	quetzalichpetztli
camopal·ecacoz·caio	camopalecacozcaio
til¶ matli	tilmatli
i¶ uj tica	iujtica
nochpaltil¶ matli	nochpaltilmatli
quappachtentla¶ iaoalo	quappachtentlaiaoalo
coioichcatentla¶ iaoalo	coioichcatentlaiaoalo
quappachtlal¶ pilli	quappachtlalpilli
ocelotil¶ matli	ocelotilmatli
oce¶ lotilmatli	ocelotilmatli
ocelo quauhtlatlapan¶ quj	oceloquauhtlatlapanquj
quappachixcoliuh¶ quj	quappachixcoliuhquj
tilma¶ tli	tilmatli
xo¶ moiuj tilmatli	xomoiujtilmatli
xomo¶ iujtilmatli	xomoiujtilmatli
xo¶ moiujtilmatli	xomoiujtilmatli
xomo iuj¶ tilmatli	xomoiujtilmatli
cuj tlaichuj tilmatli	cujtlaichujtilmatli
xiuh tlalpilli	xiuhtlalpilli
tonatiuh io¶	tonatiuhio
tlachi¶ nol	tlachinol
tlapaltecuxu¶ chio	tlapaltecuxuchio
acucu xuchio	acucuxuchio
cuetlaxxu¶ chio	cuetlaxxuchio
xomo iuj tilma¶ tli	xomoiujtilmatli
nacaz mjnquj	nacazmjnquj
xomo iuj¶ tilmatli	xomoiujtilmatli
cuj tlachixio	cujtlachixio
quauh a auj tzoio	quauhaaujtzoio
te¶ njz quj xuchio	tenjzqujxuchio
qua xoxo¶ tilmatli	quaxoxotilmatli
ne¶ oatzalonj	neoatzalonj
qua xoxoacatlamachio¶	quaxoxoacatlamachio
quauh tetepoio	quauhtetepoio
xiuh tez¶ caio	xiuhtezcaio
max¶ tlatl	maxtlatl
centzon ma xtlatl	centzonmaxtlatl
tlatlatla¶ palpoalli	tlatlatlapalpoalli
aca heca¶ cozcaio	acahecacozcaio
quap pach maxtlatl	quappachmaxtlatl
oce¶ lotzonte io io	ocelotzonteioio
ocelo xical coliuh quj¶	oceloxicalcoliuhquj
aca¶ iujtemalacaio	acaiujtemalacaio
acatla¶ machmoiaoac	acatlamachmoiaoac
quj¶ namjqujto	qujnamjqujto
her¶ nando	hernando
quj cac	qujcac
ynjx qujchtin	yn·jxqujchtin
mo¶ mauhtique	momauhtique
occeppa	oc·ceppa
quj mjhoa	qujmjhoa
qujt¶ quj que	qujtqujque
injxiuhtzin	in·jxiuhtzin
oalmo¶ iauchichiuhtia	oalmoiauchichiuhtia
quj namjqujto	qujnamjqujto
cal¶ tenco	caltenco
quj¶ paccananjqujto	qujpaccananjqujto
quj tlatlauh¶ ti	qujtlatlauhti
quj tlapalo	qujtlapalo
injxqujchtin	in·jxqujchtin
ocelo cujtlapillo	ocelocujtlapillo
camopal ecacoz caio	camopalecacozcaio
teocuj¶ tlaio	teocujtlaio
intzonque¶ tzalpatzactli	intzon·quetzalpatzactli
teo cujtlaio¶	teocujtlaio
quj mama	qujmama
tlauh quetzoltzontlj¶	tlauhquetzoltzontlj
icue cuetla¶ cacaio	icuecuetlacacaio
iuj cal	iujcal
teo cuj¶ tlaio	teocujtlaio
mj¶ totia	mjtotia
teo cuj tlanacochtli	teocujtlanacochtli
chal¶ chiujtl	chalchiujtl
ololiuh quj	ololiuhquj
teu¶ xiujtl	teuxiujtl
inj maquechtlan	in·jmaquechtlan
quj tlalia	qujtlalia
tla¶ chiuhtli	tlachiuhtli
chalchiuh¶ tentetl	chalchiuhtentetl
teu cuj tlatica	teucujtlatica
tlamjn¶ tli	tlamjntli
injntenco	in·jntenco
teu cujtlatl	teucujtlatl
inj callo	in·jcallo
inj maquechtlan¶	in·jmaquechtlan
teucuj tla¶ tica	teucujtlatica
chalchiuh tecaca¶ necujlli	chalchiuhtecacanecujlli
tlatzin¶ callotilli	tlatzincallotilli
teu cuj tla tempilolli	teucujtlatempilolli
atoto tempilolli	atototempilolli
teu cuj¶ tlatl	teucujtlatl
xiuh coatempilolli	xiuhcoatempilolli
aujc tempilolli	aujctempilolli
temalaca tentetl	temalacatentetl
teu¶ xiujtl	teuxiujtl
chalchiuh tencololli	chalchiuhtencololli
inixqujch¶	in·ixqujch
chal chiuh quauh ten¶ tetl	chalchiuhquauhtentetl
apatlac tempilolli	apatlactempilolli
teucuj¶ tlatl	teucujtlatl
teu xiuh¶ iaca mjtl	teuxiuhiacamjtl
chalchiuh coz catl	chalchiuhcozcatl
olo¶ liuh quj	ololiuhquj
teu cuj tlachaiaoac	teucujtlachaiaoac
chalchiuh tlacama oalli	chalchiuhtlacamaoalli
quetzal machoncotl	quetzalmachoncotl
metz tempilolli	metztempilolli
tlacoinj tica	tlacoinjtica
teu cujtlaio	teucujtlaio
teu cujtlacotzeoatl	teucujtlacotzeoatl
quetzal macpanjtl	quetzalmacpanjtl
quetzaltoto ic¶ pacxuchitl	quetzaltotoicpacxuchitl
quetzal qua quaujtl	quetzalquaquaujtl
teucujtla¶ io	teucujtlaio
xiuh macopilli	xiuhmacopilli
teucujtla¶ chipulcozcatl	teucujtlachipulcozcatl
teu cujtla coztic	teucujtlacoztic
acuech¶ cozcatl	acuechcozcatl
tla¶ toanj	tlatoanj
o¶ celoeoacactli	oceloeoacactli
tlama¶ chio	tlamachio
tlamach cactli	tlamachcactli
te¶ ponaz tzatzaztli	teponaztzatzaztli
cuj canjme	cujcanjme
tlatzo¶ tzonquj	tlatzotzonquj
cuj caito anj	cujcaitoanj
tlaujz petla¶ calli	tlaujzpetlacalli
teu¶ cujtlanacochtli	teucujtlanacochtli
teu cuj tlacoz catl	teucujtlacozcatl
teu cujtla aca¶ coatl	teucujtlaacacoatl
xuchi qua¶ ujtl	xuchiquaujtl
tezca tanatli	tezcatanatli
tziquaoaztana¶ tli	tziquaoaztanatli
tepo¶ naztli	teponaztli
meellel qujxtiaia	meellelqujxtiaia
I njcoac	In·jcoac
matlato tiuh	matlatotiuh
injte¶ chiuh caoan	in·jtechiuhcaoan
quece¶ oatl	queceoatl
inj taoan	in·jtaoan
quj tlapeujlitiuj	qujtlapeujlitiuj
qujia caujltequj	qujiacaujltequj
mocuj ca¶ machtia	mocujcamachtia
cuj caeheooa	cujcaeheooa
quj tlatlaque¶ chilia	qujtlatlaquechilia
quj cacanjlhuja	qujcacanjlhuja
vn¶ catca	vncatca
imolpix caoa	imolpixcaoa
inmolan¶ caoan	inmolancaoan
quj tlanjtoa	qujtlanjtoa
tlaco¶ tli	tlacotli
inteo cujtlacozcatl	in·teocujtlacozcatl
tlacomax¶ tlatl	tlacomaxtlatl
te¶ ucujtlamatemecatl	teucujtlamatemecatl
quetzalmachon¶ cotl	quetzalmachoncotl
xomo iuj tilmatli	xomoiujtilmatli
cacaoape¶ tlatl	cacaoapetlatl
tlach¶ tli	tlachtli
ono¶ ca	onoca
tlachte¶ malacatl	tlachtemalacatl
ollama¶ nj	ollamanj
quj ca¶ laquja	quicalaquja
quj tlanj	qujtlanj
inj x¶ qujch	in·jxqujch
muchin¶ tin	muchintin
quj ntlanj	qujntlanj
injxqujchtin	in·jxqujchtin
tetlatla¶ ttaque	tetlatlattaque
itlauj callo	itlaujcallo
aie cotli	aiecotli
tlaix coionjlli	tlaixcoionjlli
quj chaia¶ oa	qujchaiaoa
quj cujloa	qujcujloa
mj cujloa	mjcujloa
tlapoal¶ tetl	tlapoaltetl
chichi¶ quacentetl	chichiquacentetl
in tlapoal¶ teuh	intlapoalteuh
ice cemme	icecemme
inj xnamjquj¶	in·jxnamjquj
quj tlanjlia¶	qujtlanjlia
teucuj¶ tlacoz catl	teucujtlacozcatl
olo liuhquj	ololiuhquj
tlaco¶ tilmatli	tlacotilmatli
teu cujtla¶ nacochtli	teucujtlanacochtli
xomo iuj tilmatli	xomoiujtilmatli
pato anj	patoanj
quj chaiaoa¶	qujchaiaoa
tee quechi¶ li	teequechili
tzin mj mj ltic	tzinmjmjltic
tetzammacho¶ ia	tetzammachoia
tlamauj colli	tlamaujcolli
mo¶ ttaia	mottaia
inj x¶ quj ch	in·jxqujch
ma¶ canel	macanel
quez quj tetl¶	quezqujtetl
Oceloeoatepotzo icpalli	Oceloeoatepotzoicpalli
mj¶ ceoa tepotzo icpalli	mjceoatepotzoicpalli
cuj tlacheoa¶ tepotzo icpalli	cujtlacheoatepotzoicpalli
ocoto cheoa tepo¶ tzo icpalli	ocotocheoatepotzoicpalli
cuetlaxtepotzo icpalli	cuetlaxtepotzoicpalli
oceloeoa icpalli	oceloeoaicpalli
mjceoa icpalli	mjceoaicpalli
cuj tlach eoa icpalli	cujtlacheoaicpalli
cuetlax ic¶ palli	cuetlaxicpalli
ocoto cheoa ic palli	ocotocheoaicpalli
coio eoa¶ icpalli	coioeoaicpalli
oceloeoa pepechtli	oceloeoapepechtli
mj ceoa¶ pepechtli	mjceoapepechtli
ocotocheoa pepechtli	ocotocheoapepechtli
co¶ ioeoa pepechtli	coioeoapepechtli
cochiz matlatl	cochizmatlatl
ala¶ oacapetlatl	alaoacapetlatl
tepotzo¶ icpalli	tepotzoicpalli
tla¶ cujlolli	tlacujlolli
inquj titlanja	in·qujtitlanja
Tlauh quecholtzontli	Tlauhquecholtzontli
tlacotlan¶ quj	tlacotlanquj
teu cuj tlaio	teucujtlaio
icuecue tlacacaio	icuecuetlacacaio
tla¶ chiuhtli	tlachiuhtli
inj tetecpaio	in·jtetecpaio
inj tzapocue	in·jtzapocue
tlaco iujtl	tlacoiujtl
inj tentlapilollo	in·jtentlapilollo
muchi¶ uhtoc	muchiuhtoc
chalchiuh cozcatl	chalchiuhcozcatl
tlacen¶ qujxtilli	tlacenqujxtilli
chal chiujtl	chalchiujtl
teu xiujtl	teuxiujtl
xiuh¶ tototzontli	xiuhtototzontli
inj cue cue tlacacaio	in·jcuecuetlacacaio
inj tzonte¶ con	in·jtzontecon
con maquja	conmaquja
inj¶ tlac	in·jtlac
cona quja	conaquja
ve¶ uetl	veuetl
teu¶ cuj tlaio	teucujtlaio
inj¶ tzapocue	in·jtzapocue
tlaco iujtl	tlacoiujtl
inj¶ tlapilollo	in·jtlapilollo
inj tetecpaio	in·jtetecpaio
xiuh¶ totoeoatl	xiuhtotoeoatl
ocelo totec	ocelototec
teu cuj tlatl¶	teucujtlatl
inj tetecpaio	in·jtetecpaio
inj tzapocue	in·jtzapocue
oce¶ loueuetl	oceloueuetl
teu¶ cuj tlatl	teucujtlatl
tlotlouj tequj	tlotloujtequj
iquetzal quaquauh	iquetzalquaquauh
quetzal¶ patzactli	quetzalpatzactli
xiuh totoeoatl	xiuhtotoeoatl
toz¶ qua xolotl	tozquaxolotl
xoxouh quj	xoxouhquj
motlotlo¶ ujtec	motlotloujtec
cuex tecatl	cuextecatl
ico¶ pil	icopil
ujtzauh quj	ujtzauhquj	
ixquateucuj¶ tlaio	ixquateucujtlaio	
injiaca metz	in·jiacametz
i¶ pipilol	ipipilol
imama¶ lacaquetzal	imamalacaquetzal
Chic¶ tlapanquj	Chictlapanquj
chic¶ tlapanquj	chictlapanquj
cuj¶ tlalpic	cujtlalpic
ixquateu cujtlaio	ixquateucujtlaio
teucuj tlatl	teucujtlatl
inj ia cametz	in·jiacametz
imamalacaque¶ tzal	imamalacaquetzal
teucujtlaco¶ pilli	teucujtlacopilli
quj qujztli	qujqujztli
mo¶ pitza	mopitza
iau qujz¶ que	iauqujzque
que¶ tzalpanjtl	quetzalpanjtl
inteeujtia	in·teeujtia
injzquj¶	in·jzquj
inj tenco¶	in·jtenco
teu¶ cujtlaio	teucujtlaio
quetzal xixilquj	quetzalxixilquj
inj cue cuetla cacaio	in·jcuecuetlacacaio
injpo conca	in·jpoconca
que¶ tzalxixilquj	quetzalxixilquj
inj cuecuetla¶ cacaio	in·jcuecuetlacacaio
inj tlaqual	in·jtlaqual
injztac	in·jztac
tla¶ qualli	tlaqualli
tlaxcalmj mjlli	tlaxcalmjmjlli
inj mollo	in·jmollo
inj¶ vical	in·jvical
to¶ potli	topotli
injx¶ qujch	in·jxqujch
tla¶ qua	tlaqua
tlato catitlanti	tlatocatitlanti
moiautitla¶ que	moiautitlaque
tecutla¶ toque	tecutlatoque
ach cacauhti	achcacauhti
tel¶ puchtlatoque	telpuchtlatoque
tla¶ macazque	tlamacazque
quez¶ quj	quezquj
iiahach¶ hoan	iiahachhoan
teu cujtlapitz¶ que	teucujtlapitzque
chal¶ chiuhtlacujloque	chalchiuhtlacujloque
teu¶ xinque	teuxinque
inj¶ calitic	in·jcalitic
ie cauj	iecauj
inj cacaoauh	in·jcacaoauh
xo¶ xouhquj	xoxouhquj
caca oacintli	cacaoacintli
quauh¶ necujo	quauhnecujo
xochio cacaoatl	xochiocacaoatl
xochi¶ palcacaoatl	xochipalcacaoatl
tlacuj¶ lolli	tlacujlolli
atzac¶ caiotl	atzaccaiotl
aio tectli	aiotectli
oceloe¶ oatl	oceloeoatl
cuetlax aiaoalli	cuetlaxaiaoalli
atzetzel¶ oaztli	atzetzeloaztli
ve¶ vei	vevei
tla¶ cujlolxicalli	tlacujlolxicalli
tlaqual¶ chiqujujtl	tlaqualchiqujujtl
injx qujch¶	in·jxqujch
inj neteilhujl	in·jneteilhujl
cujtla pilli¶	cujtlapilli
qujca¶ qujliaia	qujcaqujliaia
qujtlatzontequj¶ liaia	qujtlatzontequjliaia
mj¶ qujztli	mjqujztli
quj mecanjzque	qujmecanjzque
quauh¶ tica	quauhtica
ma¶ ceoalcuepaloz	maceoalcuepaloz
quauh calco	quauhcalco
qujntlatla collacaia	qujntlatlacollacaia
mjicqujn¶ tin	mjicqujntin
injntel¶ puchoan	in·jntelpuchoan
inj mjchpuchoan	in·jmjchpuchoan
tla¶ naoati	tlanaoati
inj xqujch¶ tin	in·jxqujchtin
